id,name_en,name_en_override,name_ka,name_ka_override,name_ru_override,lat,lat_override,lon,lon_override,rotation,rotation_override,mergeParent,hubTarget,vehicleMode_override,provider_override,gondolaInfo_override
1:20239,"ვარკეთილი 3, IIIა მ/რ,კორპ. 335",,"ვარკეთილი 3, IIIა მ/რ,კორპ. 335",,,41.705082,,44.871646,,166,,,,,,
1:20240,ვარკეთილი 3 დას. IIIა მ/რ კორპ. #334-ის მიმდებარედ,,ვარკეთილი 3 დას. IIIა მ/რ კორპ. #334-ის მიმდებარედ,,,41.706888,,44.876836,,281,,,,,,
1:20242,"ვარკეთილი 3, II მ/რ, ვახტანგ და ბადრი გზირიშვილების ქ.",,"ვარკეთილი 3, II მ/რ, ვახტანგ და ბადრი გზირიშვილების ქ.",,,41.702913,,44.881812,,346,,,,,,
1:20243,ნაკადულის ქუჩა #2ზ,,ნაკადულის ქუჩა #2ზ,,,41.667899,,44.897829,,242,,,,,,
1:20244,ვარკეთილი 3 დას. IV მ/რ. კორპ. 421,,ვარკეთილი 3 დას. IV მ/რ. კორპ. 421,,,41.708264,,44.881555,,196,,,,,,
1:20245,"ავჭალა 2-ის დასახლება, ერეკლე II-ის ქუჩა",,"ავჭალა 2-ის დასახლება, ერეკლე II-ის ქუჩა",,,41.829949,,44.798056,,342,,,,,,
1:20246,"ავჭალა 2-ის დასახლება, სვანეთის II შესახვევი",,"ავჭალა 2-ის დასახლება, სვანეთის II შესახვევი",,,41.831223,,44.800814,,166,,,,,,
1:20247,"ავჭალა 2-ის დასახლება, სულხან-საბა ორბელიანის ქუჩა #30",,"ავჭალა 2-ის დასახლება, სულხან-საბა ორბელიანის ქუჩა #30",,,41.828402,,44.809845,,257,,,,,,
1:20248,"ლიბანის ქუჩა, #118 სკოლა",,"ლიბანის ქუჩა, #118 სკოლა",,,41.819286,,44.794816,,205,,,,,,
1:20249,"სოფელი გლდანი, წყაროს ქუჩა, #36",,"სოფელი გლდანი, წყაროს ქუჩა, #36",,,41.826883,,44.83997,,262,,,,,,
1:20250,"ელვერ კუპატაძის გასასვლელი (ყოფილი სასტუმრო"" ბახტრიონი""-ს მიმდებარედ, წყალსადენის ქ. #7)",,"ელვერ კუპატაძის გასასვლელი (ყოფილი სასტუმრო"" ბახტრიონი""-ს მიმდებარედ, წყალსადენის ქ. #7)",,,41.79442,,44.793599,,115,,,,,,
1:20251,რაჭისუბნის და ვარდისუბნის ქუჩების გადაკვეთა,,რაჭისუბნის და ვარდისუბნის ქუჩების გადაკვეთა,,,41.779779,,44.846521,,306,,,,,,
1:20252,შოვის და მუხურას ქუჩების გადაკვეთა,,შოვის და მუხურას ქუჩების გადაკვეთა,,,41.775106,,44.85931,,305,,,,,,
1:20253,"ნუგზარ შანავას ქუჩა, #26",,"ნუგზარ შანავას ქუჩა, #26",,,41.762911,,44.839773,,301,,,,,,
1:20254,დარკვეთის ქუჩა #30,Darkveti Street #30,დარკვეთის ქუჩა #30,დარკვ���თის ქუჩა #30,,41.741058,,44.808093,,56,,,,,,
1:20255,ილია ოდიშელიძის ქუჩა #82,,ილია ოდიშელიძის ქუჩა #82,,,41.736999,,44.768943,,224,,,,,,
1:20256,Otar Chiladze Street,,ოთარ ჭილაძის ქუჩა,,,41.727288,,44.761636,,351,,,,,,
1:20257,"ბეთანიის დასახლება, სალბიერის ქუჩა",,"ბეთანიის დასახლება, სალბიერის ქუჩა",,,41.681508,,44.637919,,2,,,,,,
1:20258,ვარლამ ჩერქეზიშვილის ქუჩა #9,,ვარლამ ჩერქეზიშვილის ქუჩა #9,,,41.67891,,44.859675,,315,,,,,,
1:20259,"ლილოს დასახლება, თენგიზ სტურუას ქუჩა, #15ა მოპირდაპირედ",,"ლილოს დასახლება, თენგიზ სტურუას ქუჩა, #15ა მოპირდაპირედ",,,41.680134,,44.983482,,97,,,,,,
1:20260,"გლდანის III ""ა"" მ/რ, კორპ. #20",,"გლდანის III ""ა"" მ/რ, კორპ. #20",,,41.795056,,44.831424,,60,,,,,,
1:20262,"ნუცუბიძის IV პლატო, კორპ 23/24",,"ნუცუბიძის IV პლატო, კორპ 23/24",,,41.734961,,44.723569,,92,,,,,,
1:20263,შორაპნის II ქ. #11ა,,შორაპნის II ქ. #11ა,,,41.694572,41.69458,44.827442,44.82744,257,,,,,,
1:20264,"M/S ""300 Aragveli""",,"მ/ს ""300 არაგველი""",,,41.687933,,44.827544,,182,,,,,,
1:20265,გიორგი გურამიშვილის ქ. #34,,გიორგი გურამიშვილის ქ. #34,,,41.673378,,44.824122,,120,,,,,,
1:20267,მიხეილ გახოკიძის ქ. #60,,მიხეილ გახოკიძის ქ. #60,,,41.705194,,44.885017,,95,,,,,,
1:20268,ბესარიონ ჭიჭინაძის ქ. #12,,ბესარიონ ჭიჭინაძის ქ. #12,,,41.678797,,44.908436,,113,,,,,,
1:20269,ალექსანდრე ბერიძის ქ. #28,,ალექსანდრე ბერიძის ქ. #28,,,41.651467,,44.917661,,276,,,,,,
1:20270,ელიზბარ მინდელის ქ. #10,,ელიზბარ მინდელის ქ. #10,,,41.723681,,44.708372,,29,,,,,,
1:20271,კონსტანტინე ამირაჯიბის ქ. #71,,კონსტანტინე ამირაჯიბის ქ. #71,,,41.697814,,44.8392,,157,,,,,,
1:20279,რომან ჭელიძის ქუჩა #25,,რომან ჭელიძის ქუჩა #25,,,41.799956,,44.803436,,105,,,,,,
1:20280,ჯავის ქუჩა 73,,ჯავის ქუჩა 73,,,41.741917,,44.803778,,7,,,,,,
1:20281,მეველეს ქ. 1,,მეველეს ქ. 1,,,41.684965,,44.854003,,204,,,,,,
1:20282,"გვაზაურის II შესახვევი, N 67",,"გვაზაურის II შესახვევი, N 67",,,41.756283,,44.796106,,343,,,,,,
1:20283,"მ/ს ""დიდუბე"" მ/ა 1",,"მ/ს ""დიდუბე"" მ/ა 1",,,41.750584,41.75058,44.778742,44.77878,191,,,,,,
1:20284,"მ/ს ""დიდუბე"" მ/ა 2",,"მ/ს ""დიდუბე"" მ/ა 2",,,41.749557,41.74954,44.778122,44.77818,266,,,HUB_1_4600,,,
1:20285,სამეგრელოს ქუჩა #57,,სამეგრელოს ქუჩა #57,,,41.786645,,44.84427,,117,,,,,,
1:20289,გლდანის მე-3ა მ/რ კორპ. N23,,გლდანის მე-3ა მ/რ კორპ. N23,,,41.796047,,44.834743,,353,,,,,,
1:20290,მუხიანი II დას. ტაძრის ქ. N18,,მუხიანი II დას. ტაძრის ქ. N18,,,41.781706,,44.858117,,8,,,,,,
1:20291,მუხიანი II დას. ვარდისუბნის ქ. N152,,მუხიანი II დას. ვარდისუბნის ქ. N152,,,41.773806,,44.854919,,313,,,,,,
1:20292,რომან გვენცაძის ქ. N32,,რომან გვენცაძის ქ. N32,,,41.695676,,44.835637,,144,,,,,,
1:20293,საირმის ქ. კორპ. N6,,საირმის ქ. კორპ. N6,,,41.722672,,44.759672,,356,,,,,,
1:20294,გივი ამილახვარის ქ. N17,,გივი ამილახვარის ქ. N17,,,41.698366,,44.912476,,186,,,,,,
1:20295,ვახტანგ ფირცხალავას ქ. N39,,ვახტანგ ფირცხალავას ქ. N39,,,41.778699,,44.834747,,0,,,,,,
1:gondola_1,Rike,Rike Park Cable Car Station,რიყე,,,41.692039,,44.810776,,0,,,,,,
1:gondola_2,Narikala,Narikala Cable Car Station,ნარიყალა,,,41.688088,41.68805,44.807127,44.80722,0,,,,,,
1:gondola_3,Vake,Vake Cable Car Station,ჭავჭავაძის გამზ.,,,41.711641,,44.753494,,0,,,,,,
1:gondola_4,Turtle Lake,Turtle Lake Cable Car Station,კუს ტბა,,,41.701247,,44.751546,,0,,,,,,
1:gondola_5,University,,უნივერსიტეტი,,,41.717004,,44.717915,,0,,,,,,
1:gondola_6,Bagebi,,ბაგები,,,41.713714,,44.717711,,0,,,,,,
1:GONDOLA_MANUAL_1,,Funicular Lower Station,,,,,41.69532,,44.79194,0,,,,GONDOLA,manual-gondola,
1:GONDOLA_MANUAL_2,,Mtatsminda Park Funicular Upper Station,,,,,41.69492,,44.78694,0,,,,GONDOLA,manual-gondola,
1:GONDOLA_MANUAL_3,,Mtatsminda Park Cable Car,,,,,41.69578,,44.78643,0,,,,GONDOLA,manual-gondola,
1:GONDOLA_MANUAL_4,,Rustaveli Cable Car,,,,,41.70281,,44.79048,0,,,,GONDOLA,manual-gondola,
1:metro_1_1,M/S Akhmeteli Theatre,,მ/ს ახმეტელის თეატრი,,,41.792064,,44.815908,,0,,,,,,
1:metro_1_2,M/S Sarajisvhili,,მ/ს სარაჯიშვილი,,,41.783583,,44.799524,,0,,,,,,
1:metro_1_3,M/S Guramishvili,,მ/ს გურამიშვილი,,,41.77509,,44.795235,,0,,,,,,
1:metro_1_4,M/S Grmaghele,,მ/ს ღრმაღელე,,,41.765602,,44.790287,,0,,,,,,
1:metro_1_5,M/S Didube,,მ/ს დიდუბე,,,41.749767,,44.779989,,0,,,,,,
1:metro_1_6,M/S Gotsiridze,,მ/ს გოცირიძე,,,41.742954,,44.784011,,0,,,,,,
1:metro_1_7,M/S Nadzaladevi,,მ/ს ნაძალადევი,,,41.732652,,44.796344,,0,,,,,,
1:metro_1_8,M/S Station Square 1,,მ/ს სადგურის მოედანი 1,,,41.722098,,44.797739,,0,,,,,,
1:metro_1_9,M/S Marjanishvili,,მ/ს მარჯანიშვილი,,,41.709931,,44.797509,,0,,,,,,
1:metro_1_10,M/S Rustaveli,,მ/ს რუსთაველი,,,41.704138,,44.789613,,0,,,,,,
1:metro_1_11,M/S Liberty Square,,მ/ს თავისუფლების მ-ნი,,,41.695003,,44.799919,,0,,,,,,
1:metro_1_12,M/S Avlabari,,მ/ს ავლაბარი,,,41.692583,,44.815217,,0,,,,,,
1:metro_1_13,M/S 300 Aragveli,,მ/ს 300 არაგველი,,,41.687845,,44.82711,,0,,,,,,
1:metro_1_14,M/S Isani,,მ/ს ისანი,,,41.686632,,44.84084,,0,,,,,,
1:metro_1_15,M/S Samgori,,მ/ს სამგორი,,,41.68602,,44.855694,,0,,,,,,
